# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1207487.fits    0.0500  PGC1207487e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1207487.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1077467.fits    0.0908  PGC1077467e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1077467.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1074663.fits    0.0560  PGC1074663e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1074663.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068590.fits 0.0567  PGC068590e  Sb  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068590.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1244747.fits    0.0500  PGC1244747e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1244747.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1098852.fits    0.0421  PGC1098852e Sab /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1098852.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1163530.fits    0.0612  PGC1163530e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1163530.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1125220.fits    0.0377  PGC1125220e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1125220.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1083253.fits    0.0565  PGC1083253e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1083253.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1181410.fits    0.0570  PGC1181410e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1181410.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1071526.fits    0.0553  PGC1071526e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1071526.fits 0   1
