                  objname |  al2000*15. |     de2000 |     vvir |     6.*10^logd25 |   incl |  type |
  PGC130281               |  57.6704955 |  -42.86943 |    15609 | 74.3278044952267 |   45.3 | S?    |
  PGC013967               |   57.780054 |   -3.12223 |    10821 | 80.5659015604232 |   56.9 | S0-a  |
  PGC3097281              |    57.87984 |  -16.07551 |       -  | 70.6563551529841 |   50.0 | E?    |
  UGC02879                |   57.946923 |   32.97533 |     4018 | 74.8430032945237 |   41.0 | I     |
  NGC1468                 |   58.052445 |   -6.34896 |     9794 | 73.3079817026087 |   58.3 | E-SO  |
  UGC02883                |  58.0587735 |   -1.50810 |     5121 | 61.6809728760769 |   42.9 | Sb    |
  NGC1483                 |  58.1983335 |  -47.47750 |      881 |  112.24091683778 |   37.3 | SBbc  |
  UGC02886                |   58.266399 |   34.95831 |     5466 | 83.2053420584105 |   42.9 | Sm    |
  UGC02888                |    58.32993 |   32.32986 |     4120 | 67.3210998665425 |   55.3 | Sbc   |
  NGC1490                 |  58.3924995 |  -66.01811 |     5096 | 83.5894184558179 |   45.0 | E     |
  IC2009                  |   58.396158 |  -48.98994 |     1311 | 90.1885274716306 |   55.9 | IAB   |
  UGC02892                |  58.4034585 |   19.10483 |     7979 | 73.3079817026087 |   45.2 | SBbc  |
  PGC014067               |  58.5570465 |   -8.74166 |    10147 |  64.886042919733 |   31.0 | SABc  |
  NGC1481                 |  58.6208115 |  -20.42722 |     1552 | 62.1085279549837 |   51.3 | E-SO  |
  NGC1474                 |   58.626459 |   10.70708 |     5198 | 62.3952041951282 |   51.2 | Sa    |
  PGC014074               |   58.638672 |   -2.91799 |     3865 | 70.4938618102952 |   42.6 | E     |
  ESO549-035              |   58.766277 |  -20.38338 |     1642 | 61.9656926460431 |   45.9 | Sc    |
  PGC014100               |  58.7697735 |   -6.22133 |     4807 | 73.6463516054073 |   52.4 | SABd  |
  ESO549-036              |   58.788708 |  -17.46937 |     8316 | 68.4149937137145 |   48.3 | SBc   |
  ESO549-038              |  59.1559845 |  -18.06164 |     6222 |  63.263214061317 |   54.4 | Sb    |
  IC2017                  |   59.164041 |  -59.39481 |     5175 | 66.8576797966383 |   57.9 | S0    |
  UGC02902                |   59.287875 |   34.16081 |     5653 | 67.4762982898433 |   36.9 | S0    |
  ESO549-043              |  59.5093515 |  -18.78813 |     7322 | 63.7017367891317 |   40.9 | Sd    |
  NGC1500                 |  59.5581255 |  -52.32811 |     9841 |   89.15614891353 |   54.0 | E     |
  PGC166862               |   59.607975 |   69.28245 |     1538 | 65.9403516691467 |   58.4 |       |
  PGC014199               |   59.627805 |  -61.54083 |     5272 | 77.2949756475874 |   56.3 | S0    |
  ESO015-005              |    59.63172 |  -81.06305 |     4644 | 103.788989985647 |   37.8 | SBb   |
  PGC014220               |   59.759463 |  -60.67494 |    14166 | 60.8346890220673 |   33.3 | E-SO  |
  ESO302-024              |  59.8108755 |  -42.27403 |     4209 | 70.8192424934712 |   43.0 | IB    |
  ESO249-036              |    59.81589 |  -45.87170 |      638 | 70.4938618102952 |   42.0 | IB    |
  UGC02914                |  59.8213755 |    6.68717 |     5656 | 65.1855394210117 |   39.8 | S0    |
  ESO302-025              |   59.861991 |  -38.78983 |    17376 | 71.3101414757757 |   53.0 | Sb    |
  ESO359-013              |  59.9245425 |  -36.70504 |     1173 | 64.7368021965369 |   55.0 | Sa    |
  ESO117-018              |  60.0325005 |  -61.28319 |     5493 | 82.8230531480857 |   53.6 | SBbc  |
  PGC014254               |  60.0685485 |  -61.53657 |     5284 | 70.8192424934712 |   51.0 | E-SO  |
  ESO156-029              |  60.1705005 |  -52.73383 |    10295 |  81.311359027368 |   58.1 | Sc    |
  UGC02916                |   60.640959 |   71.70592 |     4762 | 79.4604882729311 |   25.4 | Sab   |
  NGC1505                 |    60.65175 |   -9.32244 |     9636 | 72.1358732052396 |   53.4 | S0    |
  UGC02907                |   60.663459 |   78.27867 |     2434 | 97.3086143887982 |    0.0 | Sc    |
  ESO549-050              |   60.692223 |  -21.11906 |     7385 | 61.3975781886058 |   50.3 | Sb    |
  NGC1510                 |  60.8859855 |  -43.40009 |      674 | 79.2777474519079 |   35.7 | S0    |
  PGC014377               |   60.893025 |  -17.19825 |     1727 | 95.7527376901586 |   46.2 | IB    |
  ESO201-018              |  61.1310525 |  -47.97608 |       -  | 67.9440249273205 |   38.8 | SABd  |
  UGC02944                |  61.1533335 |   33.29089 |     5679 | 74.8430032945237 |   50.6 | Sbc   |
  UGC02945                |  61.1648745 |   33.80867 |     5322 | 65.0356098428257 |   45.1 | S0-a  |
  PGC166081               |  61.3868595 |   71.46947 |     1974 | 65.9403516691467 |   35.8 |       |
  NGC1522                 |  61.5332085 |  -52.66826 |      628 | 73.3079817026087 |   52.3 | S0    |
  PGC014467               |   61.657362 |   30.37674 |     5453 | 70.4938618102952 |   16.0 | E     |
  PGC014487               |   61.801593 |  -17.20520 |     1694 | 78.1900084241251 |   58.6 | SBd   |
  UGC02961                |    61.82745 |   26.70530 |     3959 | 68.5726951182495 |   18.3 | I     |
  PGC1897886              |  61.8506415 |   30.28957 |     5633 |  65.788685989933 |   51.7 | SBab  |
  ESO420-003              |  61.9403985 |  -29.85852 |     3916 |  119.44040715854 |   44.8 | Sc    |
  NGC1516B                |  62.0343165 |   -8.83511 |     9799 | 75.5355288543923 |    0.0 | Sc    |
  NGC1534                 |   62.191917 |  -62.79756 |     5051 | 99.8047489407176 |   57.2 | S0-a  |
  IC2035                  |   62.257968 |  -45.51760 |     1243 | 84.5573373750344 |   40.6 | E-SO  |
  IC2039                  |  62.2599375 |  -56.01172 |      552 | 65.4864183174904 |   39.0 | E-SO  |
  PGC014562               |  62.2668105 |   -8.62699 |      769 | 68.4149937137145 |   57.4 | SBm   |
  ESO420-005              |   62.305887 |  -30.41509 |      882 | 76.0591198013849 |   44.5 | Sb    |
  ESO550-014              |   62.383443 |  -21.77339 |     4256 | 84.3628518183023 |   40.9 | SBcd  |
  UGC02971                |   62.430375 |   37.00964 |     5899 | 81.1243616299177 |   58.5 | Sbc   |
  IC2036                  |   62.479677 |  -39.68873 |     6009 | 67.3210998665425 |   50.6 | SBc   |
  PGC350287               |   62.612883 |  -62.00277 |       -  | 68.8892082133164 |   52.0 |       |
  ESO420-008              |  62.7096285 |  -29.92652 |     5392 | 73.6463516054073 |   36.7 | SBbc  |
  NGC1536                 |  62.7522405 |  -56.48487 |     1014 | 100.265448307717 |   44.8 | SBc   |
  ESO420-009              |   62.752632 |  -31.40769 |     1151 | 101.193181078901 |   41.7 | SBc   |
  PGC014629               |   62.875725 |   -3.86935 |       -  | 65.6373871651568 |   41.1 | Sd    |
  IC2049                  |    63.01815 |  -58.55730 |     1174 | 63.7017367891317 |   41.5 | SABc  |
  IC0359                  |   63.118083 |   27.70181 |     3871 | 77.8307625827011 |    0.0 | E     |
  PGC014655               |   63.142041 |  -54.19231 |    12782 | 73.9862833325593 |   45.0 | E-SO  |
  IC2041                  |   63.145458 |  -32.81731 |     1036 | 64.4393674290403 |   55.7 | S0    |
  ESO359-031              |  63.2907045 |  -34.42644 |     1252 | 64.5879047335007 |   25.5 | Sd    |
  ESO303-002              |  63.2928405 |  -42.32146 |     9044 | 61.1154855647233 |   58.7 | SABb  |
  ESO084-008              |   63.321633 |  -64.65074 |    15953 |  64.886042919733 |   36.2 | Sab   |
  ESO420-013              |   63.457026 |  -32.00701 |     3370 | 60.6947665891908 |   29.2 | S0-a  |
  IC2050                  |    63.48375 |  -53.47533 |    12091 | 70.3317228595433 |   47.6 | SBb   |
  ESO303-005              |  63.4948275 |  -38.09728 |    14700 | 78.3702634414875 |   56.0 | E     |
  UGC02991                |  63.5031405 |   36.84762 |     6110 | 100.728246617123 |   41.1 | SBb   |
  ESO084-009              |  63.5937945 |  -62.81257 |     4785 | 65.1855394210117 |   54.4 | SBc   |
  PGC014720               |  63.6313755 |  -50.79544 |    17352 | 66.5504823394758 |   56.1 | E-SO  |
  ESO303-006              |   63.913077 |  -40.64690 |     5789 | 61.5391208453397 |   55.5 | Sab   |
  PGC014772               |   64.100757 |  -15.12159 |     1820 | 61.3975781886058 |    0.0 | SBm   |
  IC2056                  |  64.1022495 |  -60.20683 |      845 | 110.956106905371 |   30.5 | Sbc   |
  UGC02998                |   64.142958 |    2.75903 |     3279 | 87.9328721951937 |   25.6 | Sb    |
  UGC03002                |    64.22715 |    3.09640 |     3496 |  61.823168855599 |   50.7 | Sc    |
  ESO303-008              |  64.2938505 |  -39.46577 |     6224 | 62.3952041951282 |   49.0 | Sc    |
  UGC03004                |  64.3291245 |    2.43325 |     3499 | 61.5391208453397 |   46.8 | SBb   |
  PGC014822               |  64.4674695 |  -63.67526 |     4968 | 76.9398420554059 |   35.3 | S0    |
  UGC03007                |   64.626963 |   33.77355 |     5718 | 60.5551659840007 |   34.4 | SABc  |
  ESO303-010              |  64.7172645 |  -37.46205 |    14978 | 60.1383207555508 |   49.7 | E-SO  |
  PGC014851               |   64.725306 |  -14.19604 |     3502 | 61.3975781886058 |    0.0 | S0    |
  UGC03010                |   64.743606 |    5.43413 |     3811 | 60.6947665891908 |   55.0 | SBc   |
  PGC014859               |   64.818897 |  -14.10315 |     9030 | 62.8277101237661 |   45.8 | S0    |
  ESO550-020              |  64.8388065 |  -17.61562 |     8702 | 60.8346890220673 |   38.4 | Sd    |
  ESO202-007              |   64.855209 |  -50.89836 |    10887 | 76.2344414577833 |   50.3 | E-SO  |
  NGC1550                 |      64.908 |    2.40986 |     3713 | 103.550270790759 |   35.2 | E     |
  UGC03014                |   64.973337 |    2.09388 |     4139 | 60.6947665891908 |   54.8 | SABb  |
  NGC1552                 |   65.073828 |   -0.69267 |     4847 | 107.684004840838 |   50.6 | S0-a  |
  PGC014923               |  65.2325415 |    2.63350 |     3901 | 78.9134823068884 |   28.8 | S0-a  |
  NGC1567                 |   65.286375 |  -48.25483 |     4351 |   92.07701674383 |   42.3 | E     |
  PGC014949               |   65.404215 |  -15.99389 |    10658 | 63.4090576541091 |   28.9 | SABa  |
  ESO084-014              |   65.437209 |  -64.22289 |     4941 | 61.9656926460431 |   20.2 | Sc    |
  UGC03023                |  65.4901245 |    1.83894 |    13124 | 89.3616601493482 |   58.6 | S0    |
  PGC014973               |  65.5529085 |  -43.97152 |     4214 | 68.4149937137145 |   49.4 | E-SO  |
  NGC1572                 |  65.6783385 |  -40.60094 |     5876 | 82.2528992869332 |   51.0 | SBa   |
  NGC1565                 |   65.847681 |  -15.74444 |     9036 | 61.1154855647233 |   29.4 | Sc    |
  NGC1530                 |  65.8629165 |   75.29556 |     2720 | 109.182049119053 |   58.3 | SBb   |
  NGC1578                 |  65.9443755 |  -51.59942 |     5899 | 72.4688329708456 |   45.7 | Sa    |
  UGC03029                |   65.995071 |   -0.82699 |     4909 | 63.7017367891317 |   53.0 | SABb  |
  ESO202-015              |  66.0874995 |  -47.52658 |     4004 | 93.1432173249296 |   39.9 | S0-a  |
  PGC015037               |  66.0936825 |  -27.76327 |    13913 | 60.6947665891908 |   45.4 | S?    |
  UGC03032                |  66.1056255 |   -0.74625 |     4645 | 87.5288625359385 |   52.3 | S0-a  |
  UGC03033                |   66.131208 |   10.88878 |    10575 | 61.3975781886058 |   35.5 | SBbc  |
  NGC1575                 |   66.585459 |  -10.09836 |     9205 | 91.2328603985574 |   41.6 | SABb  |
  ESO250-021              |   66.629526 |  -42.44115 |     4297 |  61.823168855599 |   39.3 | SABb  |
  IC2068                  |   66.653472 |  -42.09365 |     4324 | 77.2949756475874 |   50.0 | S0-a  |
  PGC015123               |  66.7700505 |   -6.16493 |     9094 | 83.3971591547334 |   51.8 | SBc   |
  PGC015145               |  66.8690865 |  -10.82181 |     5641 | 60.8346890220673 |   49.5 | Sab   |
  ESO084-018              |  66.9424545 |  -62.59206 |     5410 |   86.72637957922 |   38.1 | Sa    |
  PGC413165               |    66.96195 |  -55.05830 |       -  | 104.268052014602 |   55.5 |       |
  ESO202-023              |  67.0000245 |  -47.91273 |     4634 | 102.129497944698 |   34.9 | Scd   |
  ESO303-020              |  67.0743975 |  -40.46952 |     8771 | 70.4938618102952 |   22.6 | Sbc   |
  NGC1580                 |  67.0770975 |   -5.17879 |     4159 | 61.6809728760769 |   51.7 | Sbc   |
  NGC1583                 |   67.086291 |  -17.59539 |     8582 |  62.251709596865 |   38.0 | E     |
  PGC015198               |   67.097841 |   -6.29801 |    11883 | 65.6373871651568 |   55.2 | S0-a  |
  UGC03052                |  67.1098755 |   39.62581 |     4358 |  70.008582096846 |   44.5 | SBb   |
  UGC03046                |  67.3332915 |   69.53151 |     4935 | 63.9957668522274 |   34.2 | Sb    |
  NGC1591                 |  67.3771695 |  -26.71313 |     3905 | 83.3971591547334 |   56.8 | SBab  |
  PGC015300               |  67.4468475 |  -12.50435 |     9676 | 64.1432992326116 |   55.5 | Sbc   |
  PGC015321               |  67.5874815 |  -36.64310 |    12225 | 60.8346890220673 |   58.2 | S0    |
  NGC1594                 |     67.7151 |   -5.79832 |     4214 | 100.496567265217 |   46.8 | Sbc   |
  PGC015349               |   67.718082 |  -16.30645 |     9357 | 79.6436721858368 |   48.2 | SABa  |
  UGC03066                |  67.7419995 |    5.54233 |     4583 | 73.1393701536062 |   48.4 | Scd   |
  PGC015362               |   67.760151 |    5.90965 |     9519 |  84.947631274334 |   51.9 | S?    |
  UGC03072                |     67.7865 |    0.84330 |     3525 |  62.251709596865 |   59.3 | I     |
  NGC1597                 |   67.805952 |  -11.29019 |     9871 | 60.9749172875756 |   48.5 | E-SO  |
  PGC015375               |   67.807791 |    8.51111 |     4300 | 60.9749172875756 |   44.8 | E     |
  PGC015387               |  67.8492405 |   -3.92556 |     4671 | 81.4988098376268 |   48.8 | Sc    |
  UGC03080                |  67.9805415 |    1.19908 |     3458 |   103.0745066246 |   32.6 | SABc  |
  PGC015427               |  68.0029995 |    1.47883 |     7702 | 69.8475593105592 |   53.3 | S0    |
  NGC1616                 |   68.173875 |  -43.71589 |     4204 | 114.327635546177 |   59.7 | SABb  |
  NGC1609                 |  68.1878355 |   -4.37240 |     4218 | 74.3278044952267 |   59.2 | S0-a  |
  NGC1612                 |  68.3045715 |   -4.17254 |     4868 | 81.8749863974293 |   51.0 | S0-a  |
  UGC03088                |  68.3442795 |    7.70648 |     8059 | 65.4864183174904 |   51.5 | I     |
  PGC015535               |  68.4744165 |  -65.69808 |      942 | 69.2072012442476 |   45.1 | IB    |
  UGC03091                |   68.483916 |    1.11381 |     5478 | 64.2911540789165 |   39.1 | SABc  |
  NGC1614                 |  68.4998475 |   -8.57899 |     4648 | 75.5355288543923 |   41.8 | SBc   |
  NGC1610                 |   68.557839 |   -4.69967 |     4527 |  65.788685989933 |   53.7 | Sab   |
  PGC015558               |   68.694375 |    8.16783 |     8076 | 60.9749172875756 |    0.0 | E     |
  PGC3097355              |  68.7159675 |  -66.23430 |       -  | 66.7039042228002 |   51.0 | S?    |
  UGC03095                |   68.890542 |   18.34589 |     4736 | 62.6832208614854 |   47.6 | E-SO  |
  ESO360-018              |  69.0119595 |  -35.99666 |    18149 | 61.5391208453397 |   55.5 | Sc    |
  PGC015620               |   69.077625 |   -2.83136 |     4598 | 87.5288625359385 |   37.6 | S0-a  |
  PGC015631               |   69.126075 |   -2.86636 |     4525 | 72.3021515004541 |   56.7 | S0-a  |
  PGC132227               |   69.196536 |  -33.56356 |    18000 | 70.4938618102952 |   48.5 | Sc    |
  PGC1024783              |   69.231288 |   -7.07409 |     4167 | 61.3975781886058 |   52.6 | I     |
  UGC03090                |     69.2361 |   71.52910 |     3157 | 89.7741295088419 |   43.5 | I     |
  PGC3097362              |     69.2946 |  -50.42910 |       -  |  66.092366990216 |   44.2 |       |
  ESO157-044              |   69.325062 |  -55.92316 |     1319 | 65.4864183174904 |   58.1 | IB    |
  ESO055-029              |   69.333291 |  -69.20378 |     5231 | 81.1243616299177 |   54.1 | SABc  |
  ESO202-042              |   69.336618 |  -48.23647 |     4089 | 79.4604882729311 |   33.8 | Sc    |
  NGC1627                 |  69.4084125 |   -4.88754 |     3706 | 99.1177203000303 |   34.7 | Sc    |
  IC0382                  |  69.4815495 |   -9.51925 |     4867 | 119.165689022851 |   55.1 | SABc  |
  NGC1631                 |   69.600741 |  -20.64979 |     9214 | 79.6436721858368 |   53.1 | S0-a  |
